time_seconds,voltage_mV
2.6800,-0.010556
2.6820,0.003334
2.6840,0.020885
2.6860,-0.019246
2.6880,-0.003796
2.6900,-0.013338
2.6920,-0.015062
2.6940,0.001818
2.6960,0.004559
2.6980,-0.010772
2.7000,-0.006574
2.7020,0.011896
2.7040,0.009443
2.7060,-0.020346
2.7080,-0.023598
2.7100,0.001245
2.7120,-0.007990
2.7140,0.022127
2.7160,-0.061307
2.7180,0.033406
2.7200,0.018368
2.7220,0.007453
2.7240,-0.006802
2.7260,0.014044
2.7280,-0.026544
2.7300,-0.018737
2.7320,0.021323
2.7340,-0.034303
2.7360,-0.003910
2.7380,0.005037
2.7400,0.020512
2.7420,0.040512
2.7440,0.025334
2.7460,0.035554
2.7480,-0.031002
2.7500,0.016748
2.7520,0.005768
2.7540,0.006659
2.7560,-0.019735
2.7580,0.019287
2.7600,-0.012544
2.7620,0.028522
2.7640,0.000887
2.7660,0.032492
2.7680,0.014993
2.7700,0.032518
2.7720,0.020470
2.7740,-0.029142
2.7760,-0.008383
2.7780,0.024053
2.7800,-0.022633
2.7820,0.014545
2.7840,0.005714
2.7860,-0.009649
2.7880,-0.010631
2.7900,-0.004892
2.7920,-0.009970
2.7940,-0.039531
2.7960,0.000498
2.7980,-0.002797
2.8000,-0.029415
2.8020,0.048918
2.8040,-0.016809
2.8060,-0.016860
2.8080,-0.010969
2.8100,-0.005932
2.8120,0.000300
2.8140,-0.020323
2.8160,0.014574
2.8180,0.015164
2.8200,0.004712
2.8220,0.023194
2.8240,0.004500
2.8260,0.002956
2.8280,0.015522
2.8300,0.044386
2.8320,-0.009622
2.8340,-0.001475
2.8360,-0.036139
2.8380,-0.010625
2.8400,-0.011486
2.8420,-0.034269
2.8440,-0.007692
2.8460,-0.021386
2.8480,0.000138
2.8500,0.016521
2.8520,0.025885
2.8540,-0.018485
2.8560,0.035712
2.8580,-0.001228
2.8600,0.021556
2.8620,-0.020352
2.8640,-0.008297
2.8660,-0.004563
2.8680,-0.010232
2.8700,-0.032707
2.8720,-0.011415
2.8740,0.005449
2.8760,-0.005746
2.8780,-0.021924
2.8800,-0.007675
2.8820,-0.011104
2.8840,0.024305
2.8860,-0.033071
2.8880,0.045073
2.8900,-0.011338
2.8920,-0.003740
2.8940,-0.012028
2.8960,-0.010915
2.8980,0.010862
2.9000,-0.027612
2.9020,-0.001016
2.9040,-0.001058
2.9060,-0.035444
2.9080,-0.012896
2.9100,0.017283
2.9120,0.005518
2.9140,0.003993
2.9160,-0.001442
2.9180,-0.016629
2.9200,-0.009987
2.9220,-0.022762
2.9240,0.002275
2.9260,0.008961
2.9280,-0.000541
2.9300,0.030898
2.9320,-0.002520
2.9340,-0.004110
2.9360,-0.002845
2.9380,0.028576
2.9400,0.011569
2.9420,-0.031631
2.9440,-0.015821
2.9460,0.019102
2.9480,0.016202
2.9500,-0.033397
2.9520,-0.016852
2.9540,0.020115
2.9560,-0.012267
2.9580,-0.012670
2.9600,0.014742
2.9620,0.012900
2.9640,-0.006227
2.9660,-0.009034
2.9680,-0.020603
2.9700,-0.051992
2.9720,0.012506
2.9740,-0.001663
2.9760,0.040257
2.9780,0.042687
2.9800,0.074109
2.9820,0.040283
2.9840,0.080415
2.9860,0.093721
2.9880,0.133937
2.9900,0.118266
2.9920,0.128924
2.9940,0.171520
2.9960,0.131548
2.9980,0.145158
3.0000,0.145345
3.0020,0.108404
3.0040,0.098465
3.0060,0.113022
3.0080,0.123294
3.0100,0.053700
3.0120,0.015076
3.0140,0.027431
3.0160,-0.013097
3.0180,-0.039790
3.0200,-0.004096
3.0220,-0.013403
3.0240,-0.009335
3.0260,-0.017175
3.0280,-0.011932
3.0300,-0.081532
3.0320,-0.112278
3.0340,-0.170592
3.0360,1.227900
3.0380,-0.257685
3.0400,-0.175528
3.0420,-0.117190
3.0440,-0.025687
3.0460,-0.014887
3.0480,-0.031158
3.0500,0.033058
3.0520,-0.014768
3.0540,0.004278
3.0560,-0.031919
3.0580,-0.033567
3.0600,0.010702
3.0620,-0.016035
3.0640,0.024745
3.0660,-0.045712
3.0680,0.036195
3.0700,-0.017571
3.0720,-0.014183
3.0740,0.003682
3.0760,0.057026
3.0780,0.081521
3.0800,0.089843
3.0820,0.098468
3.0840,0.142923
3.0860,0.175466
3.0880,0.161918
3.0900,0.166904
3.0920,0.203582
3.0940,0.214577
3.0960,0.262809
3.0980,0.261698
3.1000,0.295486
3.1020,0.283532
3.1040,0.274301
3.1060,0.312030
3.1080,0.318426
3.1100,0.314274
3.1120,0.261559
3.1140,0.252462
3.1160,0.246862
3.1180,0.249639
3.1200,0.157945
3.1220,0.196188
3.1240,0.206867
3.1260,0.146445
3.1280,0.077324
3.1300,0.103825
3.1320,0.087122
3.1340,0.060796
3.1360,0.003220
3.1380,0.005277
3.1400,-0.023625
3.1420,0.034003
3.1440,-0.002344
3.1460,0.005001
3.1480,0.002912
3.1500,-0.006607
3.1520,-0.012243
3.1540,0.009183
3.1560,-0.015032
3.1580,-0.027979
3.1600,0.009169
3.1620,0.017679
3.1640,0.023204
3.1660,0.010863
3.1680,0.035399
3.1700,0.054275
3.1720,-0.029674
3.1740,-0.002254
3.1760,-0.018461
3.1780,-0.003980
3.1800,-0.005794
3.1820,-0.015232
3.1840,-0.010447
3.1860,0.001901
3.1880,0.011422
3.1900,0.024409
3.1920,-0.006923
3.1940,0.012731
3.1960,-0.016823
3.1980,-0.042966
3.2000,0.022305
3.2020,0.007352
3.2040,0.011195
3.2060,-0.024213
3.2080,-0.029807
3.2100,-0.023967
3.2120,0.016595
3.2140,-0.008805
3.2160,0.017823
3.2180,-0.000892
3.2200,-0.005919
3.2220,-0.001060
3.2240,-0.009752
3.2260,-0.004086
3.2280,0.000854
3.2300,-0.002334
3.2320,-0.006803
3.2340,-0.009914
3.2360,-0.003264
3.2380,-0.000570
3.2400,0.004309
3.2420,0.040161
3.2440,0.027669
3.2460,0.005522
3.2480,0.030862
3.2500,-0.007958
3.2520,-0.029370
3.2540,0.003788
3.2560,0.018293
3.2580,0.001797
3.2600,0.025711
3.2620,0.002926
3.2640,-0.000787
3.2660,-0.024660
3.2680,-0.021829
3.2700,-0.010855
3.2720,-0.006931
3.2740,0.013606
3.2760,0.008540
3.2780,0.007904
3.2800,0.005143
3.2820,0.014546
3.2840,-0.004757
3.2860,0.003777
3.2880,-0.010240
3.2900,-0.031809
3.2920,0.030212
3.2940,-0.048353
3.2960,-0.019778
3.2980,0.023896
3.3000,-0.017852
3.3020,0.004077
3.3040,-0.003878
3.3060,0.017822
3.3080,0.018744
3.3100,-0.007826
3.3120,0.019433
3.3140,0.007581
3.3160,-0.024712
3.3180,-0.010146
3.3200,0.035182
3.3220,0.019419
3.3240,0.004866
3.3260,-0.003672
3.3280,-0.019043
3.3300,-0.003147
3.3320,0.020705
3.3340,0.012977
3.3360,0.016713
3.3380,-0.005030
3.3400,-0.007770
3.3420,-0.032247
3.3440,0.011471
3.3460,0.022510
3.3480,-0.018488
3.3500,-0.007488
3.3520,-0.011186
3.3540,0.014994
3.3560,-0.027830
3.3580,-0.014612
3.3600,-0.033620
3.3620,-0.024965
3.3640,-0.039892
3.3660,0.011612
3.3680,0.003253
3.3700,0.013605
3.3720,-0.009827
3.3740,0.034290
3.3760,-0.020644
3.3780,-0.009571
3.3800,0.007330
3.3820,0.002777
3.3840,0.027566
3.3860,0.001335
3.3880,-0.037864
3.3900,0.001219
3.3920,-0.014532
3.3940,0.011137
3.3960,0.017193
3.3980,0.062329
3.4000,0.027867
3.4020,0.002921
3.4040,-0.025665
3.4060,-0.009496
3.4080,0.012076
3.4100,-0.038127
3.4120,0.023723
3.4140,0.001574
3.4160,0.034212
3.4180,0.008585
3.4200,-0.026001
3.4220,0.013348
3.4240,0.016484
3.4260,-0.013896
3.4280,0.038602
3.4300,0.006148
3.4320,-0.027078
3.4340,0.013549
3.4360,-0.027839
3.4380,-0.027106
3.4400,-0.014742
3.4420,0.003325
3.4440,0.037372
3.4460,-0.022285
3.4480,-0.041357
3.4500,-0.023648
3.4520,0.005578
3.4540,0.001471
3.4560,-0.006521
3.4580,0.011547
3.4600,0.009540
3.4620,0.016957
3.4640,0.024989
3.4660,-0.030599
3.4680,0.003989
3.4700,0.001407
3.4720,0.026950
3.4740,0.012437
3.4760,-0.009709
3.4780,0.007002
3.4800,0.003082
3.4820,0.015859
3.4840,-0.007454
3.4860,-0.024852
3.4880,0.029292
3.4900,0.022775
3.4920,-0.034985
3.4940,-0.000943
3.4960,-0.042115
3.4980,-0.017874
3.5000,0.020174
3.5020,0.001864
3.5040,-0.022544
3.5060,0.004672
3.5080,0.008135
3.5100,-0.020598
3.5120,-0.006503
3.5140,0.073979
3.5160,0.038134
3.5180,-0.055657
3.5200,-0.028527
3.5220,-0.014775
3.5240,0.031118
3.5260,0.049612
3.5280,-0.009787
3.5300,-0.004242
3.5320,0.012238
3.5340,-0.007951
3.5360,0.016909
3.5380,0.015393
3.5400,0.011748
3.5420,-0.004073
3.5440,-0.010011
3.5460,0.029323
3.5480,0.001056
3.5500,-0.008137
3.5520,0.019880
3.5540,0.026540
3.5560,0.001207
3.5580,-0.008515
3.5600,0.030867
3.5620,-0.020316
3.5640,0.024069
3.5660,-0.033413
3.5680,0.014510
3.5700,-0.020122
3.5720,0.040728
3.5740,0.038312
3.5760,0.042837
3.5780,-0.016259
3.5800,0.036185
3.5820,-0.002744
3.5840,-0.011060
3.5860,-0.055548
3.5880,0.024793
3.5900,-0.013146
3.5920,0.023362
3.5940,0.059379
3.5960,0.080999
3.5980,0.101864
3.6000,0.130352
3.6020,0.098094
3.6040,0.122607
3.6060,0.173330
3.6080,0.124203
3.6100,0.131612
3.6120,0.140985
3.6140,0.110788
3.6160,0.122631
3.6180,0.130268
3.6200,0.090359
3.6220,0.105566
3.6240,0.070530
3.6260,0.027607
3.6280,0.011377
3.6300,-0.017044
3.6320,-0.024924
3.6340,0.007935
3.6360,-0.008952
3.6380,-0.003259
3.6400,-0.001629
3.6420,-0.060947
3.6440,-0.088019
3.6460,-0.206502
3.6480,1.166312
3.6500,-0.245431
3.6520,-0.192782
3.6540,-0.084634
3.6560,-0.038513
3.6580,-0.021656
3.6600,0.004043
3.6620,-0.024858
3.6640,-0.018337
3.6660,-0.007227
3.6680,0.008972
3.6700,0.002259
3.6720,-0.026139
3.6740,-0.005175
3.6760,-0.010279
3.6780,-0.004863
3.6800,-0.008913
3.6820,0.025206
3.6840,-0.020946
3.6860,0.001607
3.6880,0.024649
3.6900,0.059343
3.6920,0.078766
3.6940,0.083723
3.6960,0.118390
3.6980,0.119935
3.7000,0.143496
3.7020,0.183398
3.7040,0.201850
3.7060,0.200508
3.7080,0.270899
3.7100,0.228980
3.7120,0.257846
3.7140,0.297813
3.7160,0.315065
3.7180,0.297363
3.7200,0.301446
3.7220,0.325682
3.7240,0.328846
3.7260,0.219591
3.7280,0.265414
3.7300,0.240004
3.7320,0.192802
3.7340,0.191653
3.7360,0.147210
3.7380,0.099598
3.7400,0.140528
3.7420,0.111721
3.7440,0.057441
3.7460,0.073260
3.7480,0.043658
3.7500,0.041991
3.7520,-0.014215
3.7540,0.008888
3.7560,0.007763
3.7580,0.019895
3.7600,0.032632
3.7620,0.014176
3.7640,0.020651
3.7660,-0.019528
3.7680,0.003944
3.7700,0.006932
3.7720,0.014152
3.7740,0.036852
3.7760,-0.035792
3.7780,0.003554
3.7800,-0.003363
3.7820,-0.011924
3.7840,0.012387
3.7860,0.008388
3.7880,-0.015344
3.7900,-0.001303
3.7920,-0.031873
3.7940,-0.011027
3.7960,-0.019637
3.7980,0.012179
3.8000,0.007857
3.8020,-0.038801
3.8040,-0.021050
3.8060,-0.035961
3.8080,-0.010912
3.8100,0.003455
3.8120,-0.015167
3.8140,-0.031007
3.8160,-0.017985
3.8180,-0.013279
3.8200,0.000379
3.8220,-0.019747
3.8240,-0.005559
3.8260,0.041591
3.8280,-0.006816
3.8300,0.002132
3.8320,0.017763
3.8340,0.007042
3.8360,0.020103
3.8380,-0.016650
3.8400,-0.021450
3.8420,0.043867
3.8440,-0.012968
3.8460,0.023744
3.8480,-0.037234
3.8500,0.007117
3.8520,-0.002990
3.8540,0.032211
3.8560,0.007920
3.8580,-0.008344
3.8600,-0.015672
3.8620,0.024169
3.8640,0.019478
3.8660,0.022224
3.8680,0.000029
3.8700,-0.021026
3.8720,-0.017126
3.8740,0.009714
3.8760,0.004847
3.8780,0.018206
3.8800,0.005085
3.8820,-0.018561
3.8840,-0.022240
3.8860,0.036123
3.8880,0.007892
3.8900,-0.010189
3.8920,-0.004259
3.8940,0.010037
3.8960,0.007880
3.8980,0.019743
3.9000,0.014565
3.9020,-0.002544
3.9040,0.018823
3.9060,-0.018024
3.9080,0.026087
3.9100,0.007399
3.9120,0.000446
3.9140,0.048163
3.9160,-0.006001
3.9180,-0.000630
3.9200,0.006121
3.9220,-0.000754
3.9240,0.028088
3.9260,0.029180
3.9280,-0.032307
3.9300,0.006307
3.9320,0.005410
3.9340,0.025556
3.9360,0.003873
3.9380,-0.008650
3.9400,-0.003239
3.9420,0.014660
3.9440,-0.004985
3.9460,0.000113
3.9480,0.017394
3.9500,-0.007514
3.9520,0.007173
3.9540,0.002147
3.9560,-0.005939
3.9580,0.027962
3.9600,0.017381
3.9620,0.010783
3.9640,-0.009135
3.9660,0.014550
3.9680,0.007037
3.9700,0.002910
3.9720,0.019876
3.9740,0.020877
3.9760,0.004128
3.9780,0.021490
3.9800,-0.000491
3.9820,-0.027486
3.9840,-0.044182
3.9860,0.003691
3.9880,0.003673
3.9900,0.027226
3.9920,0.030912
3.9940,-0.002925
3.9960,0.048220
3.9980,-0.015210
4.0000,-0.005024
4.0020,-0.025363
4.0040,0.012154
4.0060,0.021838
4.0080,0.008228
4.0100,-0.004132
4.0120,0.014819
4.0140,0.010359
4.0160,-0.014103
4.0180,-0.037892
4.0200,-0.031465
4.0220,-0.014736
4.0240,0.015780
4.0260,0.001666
4.0280,-0.022621
4.0300,0.006191
4.0320,0.000787
4.0340,0.030976
4.0360,-0.031247
4.0380,0.007424
4.0400,-0.015811
4.0420,-0.007644
4.0440,-0.002155
4.0460,-0.022477
4.0480,-0.023730
4.0500,0.003312
4.0520,0.025667
4.0540,0.015908
4.0560,-0.000339
4.0580,0.020202
4.0600,-0.021969
4.0620,0.006839
4.0640,-0.006515
4.0660,0.005436
4.0680,0.002619
4.0700,-0.016438
4.0720,-0.014453
4.0740,0.032905
4.0760,-0.008681
4.0780,0.011058
4.0800,-0.024209
4.0820,-0.024885
4.0840,0.005511
4.0860,0.012431
4.0880,-0.005854
4.0900,-0.007213
4.0920,-0.004386
4.0940,-0.018144
4.0960,-0.016983
4.0980,0.017207
4.1000,0.046457
4.1020,0.029707
4.1040,-0.007580
4.1060,0.013713
4.1080,0.002337
4.1100,0.000388
4.1120,-0.020302
4.1140,-0.007289
4.1160,-0.019949
4.1180,0.011005
4.1200,0.023589
4.1220,-0.059476
4.1240,0.034359
4.1260,-0.048280
4.1280,0.025055
4.1300,0.007582
4.1320,-0.026014
4.1340,0.011746
4.1360,-0.006709
4.1380,0.004376
4.1400,0.002595
4.1420,-0.015219
4.1440,-0.008600
4.1460,0.018419
4.1480,-0.012929
4.1500,-0.033688
4.1520,0.031398
4.1540,0.022845
4.1560,0.017395
4.1580,-0.009975
4.1600,-0.053094
4.1620,-0.027906
4.1640,0.014942
4.1660,0.017071
4.1680,0.021375
4.1700,0.009436
4.1720,0.022915
4.1740,-0.000930
4.1760,-0.018018
4.1780,-0.045906
4.1800,0.051230
4.1820,0.029958
4.1840,-0.014650
4.1860,-0.006824
4.1880,-0.006418
4.1900,0.022023
4.1920,-0.034429
4.1940,0.002099
4.1960,-0.001814
4.1980,0.019073
4.2000,-0.044928
4.2020,0.013226
4.2040,0.000557
4.2060,0.021439
4.2080,-0.007443
4.2100,-0.054216
4.2120,-0.029643
4.2140,-0.014703
4.2160,0.004035
4.2180,0.023808
4.2200,0.012768
4.2220,-0.038461
4.2240,-0.004620
4.2260,-0.027009
4.2280,0.016073
4.2300,0.017443
4.2320,0.049912
4.2340,0.100340
4.2360,0.109832
4.2380,0.092659
4.2400,0.119460
4.2420,0.123998
4.2440,0.099450
4.2460,0.141347
4.2480,0.142919
4.2500,0.174928
4.2520,0.129771
4.2540,0.103991
4.2560,0.089783
4.2580,0.109192
4.2600,0.075270
4.2620,0.075148
4.2640,0.035778
4.2660,0.053257
4.2680,-0.028506
4.2700,-0.026218
4.2720,0.041115
4.2740,-0.030439
4.2760,0.003553
4.2780,-0.061077
4.2800,-0.024140
4.2820,-0.053879
4.2840,-0.126200
4.2860,-0.157775
4.2880,1.197660
4.2900,-0.278856
4.2920,-0.207020
4.2940,-0.083614
4.2960,-0.001343
4.2980,-0.045883
4.3000,-0.012107
4.3020,0.006687
4.3040,0.003934
4.3060,0.007523
4.3080,-0.025148
4.3100,-0.021188
4.3120,0.017972
4.3140,-0.005492
4.3160,-0.004556
4.3180,0.011412
4.3200,0.011164
4.3220,-0.031036
4.3240,-0.009726
4.3260,0.005969
4.3280,0.021821
4.3300,0.008769
4.3320,0.090294
4.3340,0.076275
4.3360,0.113697
4.3380,0.133504
4.3400,0.181831
4.3420,0.176891
4.3440,0.238034
4.3460,0.240034
4.3480,0.260971
4.3500,0.244592
4.3520,0.281229
4.3540,0.315383
4.3560,0.296735
4.3580,0.298455
4.3600,0.284042
4.3620,0.305052
4.3640,0.311709
4.3660,0.263746
4.3680,0.220774
4.3700,0.221898
4.3720,0.211664
4.3740,0.197932
4.3760,0.137815
4.3780,0.139968
4.3800,0.128108
4.3820,0.088620
4.3840,0.092979
4.3860,0.067887
4.3880,-0.016311
4.3900,-0.005050
4.3920,0.028656
4.3940,-0.007143
4.3960,-0.007587
4.3980,-0.015216
4.4000,0.004948
4.4020,0.013512
4.4040,-0.007280
4.4060,-0.044001
4.4080,-0.013952
4.4100,-0.006547
4.4120,-0.007801
4.4140,-0.007069
4.4160,-0.016837
4.4180,0.008746
4.4200,-0.007826
4.4220,-0.001239
4.4240,0.006810
4.4260,-0.045779
4.4280,0.001021
4.4300,-0.012417
4.4320,0.009309
4.4340,-0.003742
4.4360,-0.018287
4.4380,0.061331
4.4400,0.014509
4.4420,0.001026
4.4440,0.002320
4.4460,0.035746
4.4480,0.008900
4.4500,-0.013813
4.4520,0.016002
4.4540,0.017253
4.4560,0.012497
4.4580,-0.029240
4.4600,-0.018558
4.4620,-0.009743
4.4640,-0.037560
4.4660,0.005479
4.4680,0.027864
4.4700,0.025594
4.4720,0.004584
4.4740,-0.018552
4.4760,0.003904
4.4780,-0.032872
4.4800,-0.029057
4.4820,0.013312
4.4840,-0.035114
4.4860,-0.008694
4.4880,-0.007264
4.4900,-0.048687
4.4920,-0.024959
4.4940,-0.027538
4.4960,-0.010716
4.4980,-0.017427
4.5000,0.007086
4.5020,-0.009315
4.5040,0.027897
4.5060,-0.010710
4.5080,0.047230
4.5100,-0.000585
4.5120,0.018037
4.5140,0.020520
4.5160,-0.003866
4.5180,0.036425
4.5200,0.043030
4.5220,-0.028573
4.5240,-0.006253
4.5260,0.029456
4.5280,0.003951
4.5300,0.052717
4.5320,0.002516
4.5340,-0.003144
4.5360,-0.019463
4.5380,-0.013846
4.5400,0.038188
4.5420,-0.016462
4.5440,-0.008191
4.5460,-0.023664
4.5480,-0.013072
4.5500,0.030050
4.5520,-0.020274
4.5540,-0.037710
4.5560,-0.013967
4.5580,-0.004546
4.5600,-0.041359
4.5620,-0.034942
4.5640,0.055214
4.5660,-0.033437
4.5680,-0.046719
4.5700,-0.026639
4.5720,0.009371
4.5740,-0.051618
4.5760,0.016826
4.5780,0.002758
4.5800,0.003408
4.5820,0.013809
4.5840,0.051137
4.5860,0.017834
4.5880,-0.006820
4.5900,-0.035835
4.5920,0.005527
4.5940,-0.017008
4.5960,-0.006699
4.5980,0.012743
4.6000,0.010799
4.6020,-0.007830
4.6040,0.014380
4.6060,-0.033991
4.6080,0.003981
4.6100,-0.013976
4.6120,0.010720
4.6140,-0.011757
4.6160,0.020081
4.6180,0.002310
4.6200,-0.008491
4.6220,-0.017268
4.6240,0.024029
4.6260,0.013666
4.6280,0.041491
4.6300,0.007795
4.6320,0.011297
4.6340,-0.028111
4.6360,0.014353
4.6380,0.017151
4.6400,-0.030412
4.6420,0.004946
4.6440,-0.043212
4.6460,-0.020136
4.6480,-0.030414
4.6500,0.010309
4.6520,0.021187
4.6540,0.007509
4.6560,0.014324
4.6580,-0.001877
4.6600,0.021477
4.6620,0.016049
4.6640,-0.006829
4.6660,0.009285
4.6680,-0.006553
4.6700,-0.011228
4.6720,0.020120
4.6740,0.001440
4.6760,-0.034611
4.6780,0.020442
4.6800,0.013398
4.6820,0.035310
4.6840,-0.012571
4.6860,0.027233
4.6880,0.002156
4.6900,0.018882
4.6920,-0.002102
4.6940,0.026483
4.6960,0.015259
4.6980,0.019908
4.7000,-0.009742
4.7020,0.018726
4.7040,0.020835
4.7060,-0.007213
4.7080,0.008408
4.7100,0.039064
4.7120,-0.006505
4.7140,-0.001372
4.7160,0.022654
4.7180,-0.004805
4.7200,0.018655
4.7220,-0.010656
4.7240,-0.001089
4.7260,0.005138
4.7280,-0.028674
4.7300,-0.006418
4.7320,-0.002763
4.7340,-0.019251
4.7360,0.008841
4.7380,0.020104
4.7400,0.003544
4.7420,-0.015658
4.7440,0.013215
4.7460,-0.000501
4.7480,-0.016024
4.7500,-0.011899
4.7520,0.002831
4.7540,-0.009067
4.7560,-0.001044
4.7580,0.027447
4.7600,0.008449
4.7620,-0.003827
4.7640,-0.000710
4.7660,0.012938
4.7680,-0.021003
4.7700,0.007403
4.7720,-0.018107
4.7740,0.004528
4.7760,-0.024487
4.7780,0.002292
4.7800,0.011151
4.7820,0.017196
4.7840,-0.009677
4.7860,-0.004529
4.7880,-0.001925
4.7900,-0.015897
4.7920,0.039702
4.7940,-0.004287
4.7960,0.000253
4.7980,-0.026005
4.8000,0.021930
4.8020,0.001240
4.8040,-0.013483
4.8060,-0.026190
4.8080,-0.001735
4.8100,-0.024908
4.8120,-0.005828
4.8140,-0.029530
4.8160,-0.029596
4.8180,0.006586
4.8200,-0.008040
4.8220,0.009706
4.8240,0.002325
4.8260,0.031406
4.8280,0.023570
4.8300,-0.038684
4.8320,-0.011163
4.8340,0.005590
4.8360,-0.007646
4.8380,0.001596
4.8400,0.002952
4.8420,-0.009360
4.8440,0.007525
4.8460,0.033403
4.8480,-0.024512
4.8500,0.001793
4.8520,-0.033047
4.8540,-0.014453
4.8560,-0.009903
4.8580,0.012669
4.8600,0.020705
4.8620,0.015130
4.8640,-0.001503
4.8660,0.005700
4.8680,-0.000296
4.8700,-0.011124
4.8720,-0.018214
4.8740,-0.004904
4.8760,0.000617
4.8780,0.000470
4.8800,0.010466
4.8820,-0.020508
4.8840,-0.013112
4.8860,0.001114
4.8880,0.012633
4.8900,-0.014387
4.8920,-0.002710
4.8940,-0.004805
4.8960,0.001069
4.8980,0.035266
4.9000,-0.004530
4.9020,-0.012611
4.9040,-0.000523
4.9060,0.016095
4.9080,-0.011881
4.9100,-0.022139
4.9120,-0.001961
4.9140,0.002122
4.9160,-0.003786
4.9180,0.015901
4.9200,0.035111
4.9220,0.019728
4.9240,0.077594
4.9260,0.075788
4.9280,0.109741
4.9300,0.104701
4.9320,0.159890
4.9340,0.181995
4.9360,0.150169
4.9380,0.170904
4.9400,0.170792
4.9420,0.162624
4.9440,0.134119
4.9460,0.137440
4.9480,0.085491
4.9500,0.018159
4.9520,0.035620
4.9540,0.077565
4.9560,0.003490
4.9580,0.010740
4.9600,0.013689
4.9620,0.013347
4.9640,-0.008409
4.9660,-0.015974
4.9680,-0.024514
4.9700,-0.020200
4.9720,-0.087899
4.9740,-0.123507
4.9760,-0.167293
4.9780,1.175209
4.9800,-0.286174
4.9820,-0.193961
4.9840,-0.123349
4.9860,-0.062257
4.9880,0.007697
4.9900,-0.011391
4.9920,0.016989
4.9940,-0.014664
4.9960,-0.020287
4.9980,0.001385
5.0000,-0.022600
5.0020,0.008129
5.0040,-0.020557
5.0060,-0.047177
5.0080,-0.001824
5.0100,-0.022889
5.0120,-0.025558
5.0140,-0.010275
5.0160,-0.005568
5.0180,0.050974
5.0200,0.081127
5.0220,0.091253
5.0240,0.103297
5.0260,0.115348
5.0280,0.148902
5.0300,0.177873
5.0320,0.181512
5.0340,0.227427
5.0360,0.224045
5.0380,0.245549
5.0400,0.286174
5.0420,0.277007
5.0440,0.245224
5.0460,0.298800
5.0480,0.288526
5.0500,0.291657
5.0520,0.312827
5.0540,0.301488
5.0560,0.282345
5.0580,0.283480
5.0600,0.235986
5.0620,0.204159
5.0640,0.162293
5.0660,0.160202
5.0680,0.162907
5.0700,0.094722
5.0720,0.095872
5.0740,0.107579
5.0760,0.087509
5.0780,0.036671
5.0800,0.015543
5.0820,-0.019185
5.0840,-0.020086
5.0860,-0.000200
5.0880,0.026523
5.0900,-0.015789
5.0920,-0.003119
5.0940,-0.015431
5.0960,0.026336
5.0980,-0.002590
5.1000,-0.033305
5.1020,-0.014422
5.1040,-0.004400
5.1060,0.006571
5.1080,0.014647
5.1100,0.031875
5.1120,0.000736
5.1140,0.042616
5.1160,0.003747
5.1180,-0.010387
5.1200,-0.012527
5.1220,-0.008462
5.1240,-0.037214
5.1260,0.006480
5.1280,-0.022551
5.1300,0.048913
5.1320,0.051143
5.1340,-0.000314
5.1360,-0.030359
5.1380,0.015687
5.1400,0.017839
5.1420,0.014405
5.1440,-0.009569
5.1460,0.013940
5.1480,-0.004012
5.1500,-0.005830
5.1520,0.029979
5.1540,0.023305
5.1560,-0.023447
5.1580,0.030371
